DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/3/4,6:00,454,456,86,526.0
2021/3/4,7:00,436,438,82,532.0
2021/3/4,8:00,453,431,86,526.0
2021/3/4,9:00,458,437,84,543.0
2021/3/4,10:00,443,423,78,565.0
2021/3/4,11:00,433,415,76,571.0
2021/3/4,12:00,407,400,72,567.0
2021/3/4,13:00,412,402,74,555.0
2021/3/4,14:00,403,397,76,528.0
2021/3/4,15:00,399,411,80,501.0
2021/3/4,16:00,406,421,82,498.0
2021/3/4,17:00,422,440,85,494.0
2021/3/4,18:00,432,439,87,499.0
2021/3/4,19:00,421,425,87,484.0
2021/3/4,20:00,407,410,85,479.0
2021/3/4,21:00,394,396,84,468.0
2021/3/4,22:00,374,381,83,448.0
2021/3/4,23:00,384,390,83,466.0
2020/8/16,0:00,243,243,75,324.0
2020/8/16,1:00,238,239,73,328.0
2020/8/16,2:00,244,245,74,330.0
2020/8/16,3:00,259,260,79,330.0
2020/8/16,4:00,260,261,79,329.0
2020/8/16,5:00,247,248,75,329.0
2020/8/16,6:00,236,236,71,330.0
2020/8/16,7:00,239,240,70,342.0
2020/8/16,8:00,256,257,68,375.0
2020/8/16,9:00,277,278,73,378.0
2020/8/16,10:00,290,291,73,396.0
2020/8/16,11:00,300,300,76,396.0
2020/8/16,12:00,296,297,73,406.0
2020/8/16,13:00,289,286,73,396.0
2020/8/16,14:00,289,281,74,391.0
2020/8/16,15:00,295,283,76,389.0
2020/8/16,16:00,307,288,80,385.0
2020/8/16,17:00,316,299,85,372.0
2020/8/16,18:00,322,323,81,396.0
2020/8/16,19:00,328,326,84,390.0
2020/8/16,20:00,310,316,82,379.0
2020/8/16,21:00,290,301,78,372.0
2020/8/16,22:00,268,285,75,358.0
2020/8/16,23:00,256,266,77,331.0
2020/6/29,0:00,238,241,63,377.0
2020/6/29,1:00,240,244,62,389.0
2020/6/29,2:00,253,258,65,390.0
2020/6/29,3:00,267,273,68,391.0
2020/6/29,4:00,267,273,71,374.0
2020/6/29,5:00,259,265,69,373.0
2020/6/29,6:00,258,266,66,390.0
2020/6/29,7:00,266,285,66,402.0
2020/6/29,8:00,294,312,69,424.0
2020/6/29,9:00,316,328,72,437.0
2020/6/29,10:00,310,331,71,434.0
2020/6/29,11:00,317,332,75,421.0
2020/6/29,12:00,302,317,76,396.0
2020/6/29,13:00,322,331,74,436.0
2020/6/29,14:00,326,332,74,442.0
2020/6/29,15:00,325,327,75,431.0
2020/6/29,16:00,329,330,76,431.0
2020/6/29,17:00,324,324,78,418.0
2020/6/29,18:00,319,321,74,433.0
2020/6/29,19:00,319,321,72,441.0
2020/6/29,20:00,302,306,67,450.0
2020/6/29,21:00,285,291,66,435.0
2020/6/29,22:00,265,273,65,407.0
2020/6/29,23:00,257,264,68,380.0
2020/10/13,0:00,253,259,75,337.0
2020/10/13,1:00,255,257,76,333.0
2020/10/13,2:00,268,268,78,345.0
2020/10/13,3:00,283,285,78,363.0
2020/10/13,4:00,288,290,79,365.0
2020/10/13,5:00,282,287,78,364.0
2020/10/13,6:00,280,281,78,357.0
2020/10/13,7:00,289,287,75,387.0
2020/10/13,8:00,316,312,75,419.0
2020/10/13,9:00,348,334,77,450.0
2020/10/13,10:00,345,337,73,471.0
2020/10/13,11:00,340,339,73,467.0
2020/10/13,12:00,324,320,72,453.0
2020/10/13,13:00,338,331,78,431.0
2020/10/13,14:00,339,326,83,407.0
2020/10/13,15:00,336,325,83,404.0
2020/10/13,16:00,346,343,85,405.0
2020/10/13,17:00,362,360,90,402.0
2020/10/13,18:00,352,351,87,403.0
2020/10/13,19:00,337,337,84,403.0
2020/10/13,20:00,318,317,82,390.0
2020/10/13,21:00,300,299,80,377.0
2020/10/13,22:00,278,282,77,362.0
2020/10/13,23:00,270,270,78,347.0
2022/2/5,0:00,428,430,85,506.0
2022/2/5,1:00,441,448,83,530.0
2022/2/5,2:00,456,464,83,549.0
2022/2/5,3:00,467,475,84,557.0
2022/2/5,4:00,473,476,85,558.0
2022/2/5,5:00,464,467,86,540.0
2022/2/5,6:00,454,459,85,536.0
2022/2/5,7:00,431,435,84,516.0
2022/2/5,8:00,424,431,83,511.0
2022/2/5,9:00,420,427,82,514.0
2022/2/5,10:00,401,418,79,504.0
2022/2/5,11:00,391,400,78,499.0
2022/2/5,12:00,381,399,76,501.0
2022/2/5,13:00,385,403,79,488.0
2022/2/5,14:00,402,404,82,488.0
2022/2/5,15:00,423,412,85,497.0
2022/2/5,16:00,426,423,83,510.0
2022/2/5,17:00,450,446,84,538.0
2022/2/5,18:00,456,449,84,541.0
2022/2/5,19:00,445,442,83,533.0
2022/2/5,20:00,437,435,83,525.0
2022/2/5,21:00,436,430,84,519.0
2022/2/5,22:00,419,414,84,499.0
2022/2/5,23:00,436,425,85,513.0
2021/11/13,0:00,284,294,77,367.0
2021/11/13,1:00,287,297,78,367.0
2021/11/13,2:00,297,310,78,380.0
2021/11/13,3:00,312,325,78,399.0
2021/11/13,4:00,320,334,79,406.0
2021/11/13,5:00,318,332,79,404.0
2021/11/13,6:00,310,328,78,398.0
2021/11/13,7:00,298,312,75,399.0
2021/11/13,8:00,309,318,73,425.0
2021/11/13,9:00,319,326,71,450.0
2021/11/13,10:00,332,327,72,463.0
2021/11/13,11:00,328,321,71,461.0
2021/11/13,12:00,317,306,71,449.0
2021/11/13,13:00,311,306,72,430.0
2021/11/13,14:00,310,306,78,399.0
2021/11/13,15:00,317,315,84,378.0
2021/11/13,16:00,342,349,80,429.0
2021/11/13,17:00,351,360,81,431.0
2021/11/13,18:00,344,355,79,436.0
2021/11/13,19:00,337,345,82,411.0
2021/11/13,20:00,321,329,81,395.0
2021/11/13,21:00,306,312,80,382.0
2021/11/13,22:00,293,298,79,372.0
2021/11/13,23:00,291,296,79,368.0
2019/9/1,0:00,266,265,69,
2019/9/1,1:00,259,260,67,
2019/9/1,2:00,269,270,69,
2019/9/1,3:00,286,288,74,
2019/9/1,4:00,288,289,75,
2019/9/1,5:00,267,265,69,
2019/9/1,6:00,258,256,67,
2019/9/1,7:00,256,262,67,
2019/9/1,8:00,258,267,67,
2019/9/1,9:00,274,277,71,
2019/9/1,10:00,295,287,76,
2019/9/1,11:00,294,292,76,
2019/9/1,12:00,290,287,75,
2019/9/1,13:00,300,287,78,
2019/9/1,14:00,282,282,72,
2019/9/1,15:00,283,277,74,
2019/9/1,16:00,298,286,77,
2019/9/1,17:00,308,300,80,
2019/9/1,18:00,328,315,85,
2019/9/1,19:00,328,320,85,
2019/9/1,20:00,311,300,81,
2019/9/1,21:00,290,295,75,
2019/9/1,22:00,277,275,72,
2019/9/1,23:00,269,265,69,
2020/5/30,0:00,249,258,72,344.0
2020/5/30,1:00,255,269,72,357.0
2020/5/30,2:00,267,270,73,365.0
2020/5/30,3:00,273,275,76,360.0
2020/5/30,4:00,271,280,75,361.0
2020/5/30,5:00,263,275,74,358.0
2020/5/30,6:00,246,261,73,334.0
2020/5/30,7:00,244,276,69,352.0
2020/5/30,8:00,265,282,64,413.0
2020/5/30,9:00,281,287,66,428.0
2020/5/30,10:00,291,288,68,430.0
2020/5/30,11:00,299,289,69,432.0
2020/5/30,12:00,285,278,67,424.0
2020/5/30,13:00,283,284,67,421.0
2020/5/30,14:00,281,278,72,392.0
2020/5/30,15:00,284,273,67,423.0
2020/5/30,16:00,300,277,74,406.0
2020/5/30,17:00,305,287,78,390.0
2020/5/30,18:00,294,291,80,370.0
2020/5/30,19:00,300,300,80,377.0
2020/5/30,20:00,286,289,77,373.0
2020/5/30,21:00,273,272,74,370.0
2020/5/30,22:00,258,255,76,341.0
2020/5/30,23:00,252,260,73,343.0
2019/5/23,0:00,267,277,58,
2019/5/23,1:00,273,284,59,
2019/5/23,2:00,290,296,63,
2019/5/23,3:00,295,304,64,
2019/5/23,4:00,289,291,63,
2019/5/23,5:00,284,280,61,
2019/5/23,6:00,273,276,59,
2019/5/23,7:00,270,273,58,
2019/5/23,8:00,289,291,63,
2019/5/23,9:00,308,308,67,
2019/5/23,10:00,316,319,68,
2019/5/23,11:00,322,325,70,
2019/5/23,12:00,301,306,65,
2019/5/23,13:00,315,320,68,
2019/5/23,14:00,309,321,67,
2019/5/23,15:00,313,321,68,
2019/5/23,16:00,333,325,72,
2019/5/23,17:00,330,327,72,
2019/5/23,18:00,327,329,71,
2019/5/23,19:00,336,338,73,
2019/5/23,20:00,317,323,69,
2019/5/23,21:00,301,304,65,
2019/5/23,22:00,284,287,61,
2019/5/23,23:00,275,282,60,
2020/5/18,0:00,251,255,73,344.0
2020/5/18,1:00,261,268,73,355.0
2020/5/18,2:00,276,282,77,357.0
2020/5/18,3:00,284,299,78,364.0
2020/5/18,4:00,285,292,82,349.0
2020/5/18,5:00,275,284,76,361.0
2020/5/18,6:00,267,280,71,376.0
2020/5/18,7:00,261,285,69,379.0
2020/5/18,8:00,296,302,76,390.0
2020/5/18,9:00,320,325,79,406.0
2020/5/18,10:00,332,320,81,410.0
2020/5/18,11:00,330,324,77,430.0
2020/5/18,12:00,301,305,70,428.0
2020/5/18,13:00,316,315,76,414.0
2020/5/18,14:00,309,311,76,405.0
2020/5/18,15:00,308,315,76,405.0
2020/5/18,16:00,319,318,81,391.0
2020/5/18,17:00,318,323,82,389.0
2020/5/18,18:00,320,326,81,394.0
2020/5/18,19:00,321,328,82,391.0
2020/5/18,20:00,302,313,79,384.0
2020/5/18,21:00,285,298,78,368.0
2020/5/18,22:00,263,283,74,354.0
2020/5/18,23:00,265,281,75,353.0
2020/6/10,0:00,248,250,76,325.0
2020/6/10,1:00,251,251,77,327.0
2020/6/10,2:00,263,263,78,336.0
2020/6/10,3:00,273,274,78,349.0
2020/6/10,4:00,269,270,79,341.0
2020/6/10,5:00,264,264,77,340.0
2020/6/10,6:00,263,264,75,351.0
2020/6/10,7:00,271,271,75,362.0
2020/6/10,8:00,299,298,80,371.0
2020/6/10,9:00,321,320,81,396.0
2020/6/10,10:00,323,322,78,411.0
2020/6/10,11:00,323,321,75,428.0
2020/6/10,12:00,313,307,77,408.0
2020/6/10,13:00,339,326,79,432.0
2020/6/10,14:00,344,325,81,425.0
2020/6/10,15:00,334,330,81,410.0
2020/6/10,16:00,338,345,86,395.0
2020/6/10,17:00,334,334,85,394.0
2020/6/10,18:00,328,324,87,376.0
2020/6/10,19:00,333,329,86,385.0
2020/6/10,20:00,314,309,84,373.0
2020/6/10,21:00,296,294,83,356.0
2020/6/10,22:00,278,275,79,350.0
2020/6/10,23:00,263,263,76,345.0
2019/1/23,0:00,436,436,76,
2019/1/23,1:00,453,452,79,
2019/1/23,2:00,467,467,81,
2019/1/23,3:00,479,480,83,
2019/1/23,4:00,485,490,84,
2019/1/23,5:00,481,485,83,
2019/1/23,6:00,485,480,84,
2019/1/23,7:00,466,470,81,
2019/1/23,8:00,481,471,83,
2019/1/23,9:00,468,475,81,
2019/1/23,10:00,449,465,78,
2019/1/23,11:00,444,455,77,
2019/1/23,12:00,428,437,74,
2019/1/23,13:00,457,451,79,
2019/1/23,14:00,472,456,82,
2019/1/23,15:00,489,466,85,
2019/1/23,16:00,489,476,85,
2019/1/23,17:00,491,496,85,
2019/1/23,18:00,483,485,84,
2019/1/23,19:00,461,480,80,
2019/1/23,20:00,456,470,79,
2019/1/23,21:00,449,460,78,
2019/1/23,22:00,436,445,76,
2019/1/23,23:00,450,455,78,
2021/10/27,0:00,272,280,75,363.0
2021/10/27,1:00,276,285,78,353.0
2021/10/27,2:00,289,299,80,362.0
2021/10/27,3:00,301,314,75,402.0
2021/10/27,4:00,314,325,77,407.0
2021/10/27,5:00,314,328,76,412.0
2021/10/27,6:00,312,325,74,420.0
2021/10/27,7:00,304,314,71,427.0
2021/10/27,8:00,318,325,73,434.0
2021/10/27,9:00,328,335,74,440.0
2021/10/27,10:00,329,333,78,419.0
2021/10/27,11:00,336,334,82,411.0
2021/10/27,12:00,315,321,78,404.0
2021/10/27,13:00,333,339,80,414.0
2021/10/27,14:00,334,341,83,401.0
2021/10/27,15:00,339,346,85,399.0
2021/10/27,16:00,358,368,86,417.0
2021/10/27,17:00,368,373,87,424.0
2021/10/27,18:00,358,362,83,431.0
2021/10/27,19:00,346,348,83,418.0
2021/10/27,20:00,326,328,82,397.0
2021/10/27,21:00,307,312,82,373.0
2021/10/27,22:00,287,295,80,360.0
2021/10/27,23:00,283,290,81,348.0
2020/9/13,0:00,241,255,70,345.0
2020/9/13,1:00,233,244,69,338.0
2020/9/13,2:00,243,250,71,344.0
2020/9/13,3:00,262,267,70,375.0
2020/9/13,4:00,269,273,70,383.0
2020/9/13,5:00,259,260,72,359.0
2020/9/13,6:00,253,251,70,363.0
2020/9/13,7:00,255,242,68,375.0
2020/9/13,8:00,267,261,70,381.0
2020/9/13,9:00,273,275,71,386.0
2020/9/13,10:00,275,281,67,413.0
2020/9/13,11:00,271,290,65,415.0
2020/9/13,12:00,257,280,62,415.0
2020/9/13,13:00,262,280,65,404.0
2020/9/13,14:00,265,285,67,396.0
2020/9/13,15:00,273,290,68,400.0
2020/9/13,16:00,282,300,70,406.0
2020/9/13,17:00,301,309,73,413.0
2020/9/13,18:00,315,314,75,419.0
2020/9/13,19:00,304,310,74,413.0
2020/9/13,20:00,288,290,75,386.0
2020/9/13,21:00,269,275,73,367.0
2020/9/13,22:00,254,260,73,348.0
2020/9/13,23:00,245,245,72,339.0
2019/5/4,0:00,258,266,59,
2019/5/4,1:00,265,273,60,
2019/5/4,2:00,278,283,63,
2019/5/4,3:00,283,290,64,
2019/5/4,4:00,281,285,64,
2019/5/4,5:00,271,277,61,
2019/5/4,6:00,259,267,59,
2019/5/4,7:00,239,255,54,
2019/5/4,8:00,242,254,55,
2019/5/4,9:00,251,261,57,
2019/5/4,10:00,256,269,58,
2019/5/4,11:00,258,269,58,
2019/5/4,12:00,255,259,58,
2019/5/4,13:00,248,256,56,
2019/5/4,14:00,244,248,55,
2019/5/4,15:00,248,254,56,
2019/5/4,16:00,269,278,61,
2019/5/4,17:00,281,287,64,
2019/5/4,18:00,294,311,67,
2019/5/4,19:00,309,320,70,
2019/5/4,20:00,295,307,67,
2019/5/4,21:00,278,289,63,
2019/5/4,22:00,265,275,60,
2019/5/4,23:00,263,275,59,
2019/10/13,0:00,266,266,76,351.0
2019/10/13,1:00,266,266,76,352.0
2019/10/13,2:00,280,280,76,368.0
2019/10/13,3:00,290,291,73,396.0
2019/10/13,4:00,293,294,73,403.0
2019/10/13,5:00,285,284,75,380.0
2019/10/13,6:00,279,279,75,373.0
2019/10/13,7:00,287,287,75,380.0
2019/10/13,8:00,289,289,76,378.0
2019/10/13,9:00,279,281,75,372.0
2019/10/13,10:00,267,270,70,381.0
2019/10/13,11:00,260,273,63,415.0
2019/10/13,12:00,258,262,63,412.0
2019/10/13,13:00,253,263,63,402.0
2019/10/13,14:00,253,262,66,385.0
2019/10/13,15:00,263,280,70,377.0
2019/10/13,16:00,286,294,74,386.0
2019/10/13,17:00,320,323,76,419.0
2019/10/13,18:00,323,319,77,420.0
2019/10/13,19:00,318,314,77,414.0
2019/10/13,20:00,305,304,76,399.0
2019/10/13,21:00,291,284,78,373.0
2019/10/13,22:00,284,269,80,353.0
2019/10/13,23:00,277,259,80,345.0
2019/11/23,0:00,345,346,84,411.0
2019/11/23,1:00,354,355,85,417.0
2019/11/23,2:00,365,365,85,428.0
2019/11/23,3:00,381,381,84,451.0
2019/11/23,4:00,385,385,84,457.0
2019/11/23,5:00,378,378,85,443.0
2019/11/23,6:00,368,368,83,441.0
2019/11/23,7:00,340,341,81,420.0
2019/11/23,8:00,326,327,77,426.0
2019/11/23,9:00,318,319,73,436.0
2019/11/23,10:00,304,304,70,434.0
2019/11/23,11:00,296,297,69,430.0
2019/11/23,12:00,302,305,70,429.0
2019/11/23,13:00,308,309,65,477.0
2019/11/23,14:00,314,314,69,455.0
2019/11/23,15:00,333,333,74,448.0
2019/11/23,16:00,361,365,75,479.0
2019/11/23,17:00,370,381,79,466.0
2019/11/23,18:00,366,380,76,479.0
2019/11/23,19:00,361,370,77,470.0
2019/11/23,20:00,349,365,77,455.0
2019/11/23,21:00,331,350,76,434.0
2019/11/23,22:00,317,330,74,427.0
2019/11/23,23:00,322,333,76,421.0
2021/5/18,0:00,262,267,70,374.0
2021/5/18,1:00,273,272,72,377.0
2021/5/18,2:00,284,283,73,391.0
2021/5/18,3:00,296,295,74,401.0
2021/5/18,4:00,297,292,74,404.0
2021/5/18,5:00,289,288,70,410.0
2021/5/18,6:00,282,290,68,414.0
2021/5/18,7:00,286,300,71,404.0
2021/5/18,8:00,304,318,72,421.0
2021/5/18,9:00,312,326,70,445.0
2021/5/18,10:00,326,328,73,449.0
2021/5/18,11:00,339,331,76,448.0
2021/5/18,12:00,319,321,72,441.0
2021/5/18,13:00,331,332,78,425.0
2021/5/18,14:00,324,329,80,404.0
2021/5/18,15:00,321,330,81,395.0
2021/5/18,16:00,330,332,80,411.0
2021/5/18,17:00,318,328,76,418.0
2021/5/18,18:00,317,331,73,433.0
2021/5/18,19:00,322,335,75,431.0
2021/5/18,20:00,304,317,73,416.0
2021/5/18,21:00,289,298,71,409.0
2021/5/18,22:00,275,283,72,379.0
2021/5/18,23:00,269,277,72,375.0
2020/7/25,0:00,251,259,73,341.0
2020/7/25,1:00,249,254,70,358.0
2020/7/25,2:00,261,264,72,363.0
2020/7/25,3:00,275,276,74,369.0
2020/7/25,4:00,275,275,74,369.0
2020/7/25,5:00,265,262,72,370.0
2020/7/25,6:00,261,255,70,372.0
2020/7/25,7:00,267,259,71,374.0
2020/7/25,8:00,288,271,77,372.0
2020/7/25,9:00,302,283,85,356.0
2020/7/25,10:00,307,295,86,359.0
2020/7/25,11:00,305,300,84,363.0
2020/7/25,12:00,297,294,83,358.0
2020/7/25,13:00,311,297,85,365.0
2020/7/25,14:00,302,296,81,375.0
2020/7/25,15:00,299,299,76,392.0
2020/7/25,16:00,303,305,75,403.0
2020/7/25,17:00,306,312,75,410.0
2020/7/25,18:00,308,317,74,414.0
2020/7/25,19:00,312,322,77,408.0
2020/7/25,20:00,298,309,74,403.0
2020/7/25,21:00,280,290,70,397.0
2020/7/25,22:00,267,272,70,381.0
2020/7/25,23:00,259,260,70,371.0
2021/5/9,0:00,250,252,69,361.0
2021/5/9,1:00,261,261,71,369.0
2021/5/9,2:00,276,277,71,388.0
2021/5/9,3:00,285,287,72,397.0
2021/5/9,4:00,281,297,70,403.0
2021/5/9,5:00,268,284,69,388.0
2021/5/9,6:00,262,270,66,396.0
2021/5/9,7:00,262,257,63,418.0
2021/5/9,8:00,264,263,58,455.0
2021/5/9,9:00,278,272,58,475.0
2021/5/9,10:00,289,286,61,472.0
2021/5/9,11:00,277,287,60,463.0
2021/5/9,12:00,296,279,66,446.0
2021/5/9,13:00,271,272,64,424.0
2021/5/9,14:00,265,266,66,403.0
2021/5/9,15:00,263,269,65,406.0
2021/5/9,16:00,276,282,68,406.0
2021/5/9,17:00,286,292,68,421.0
2021/5/9,18:00,296,303,71,418.0
2021/5/9,19:00,307,311,74,415.0
2021/5/9,20:00,292,301,72,405.0
2021/5/9,21:00,277,280,68,406.0
2021/5/9,22:00,261,266,70,374.0
2021/5/9,23:00,260,265,70,374.0
2019/12/31,0:00,359,371,77,468.0
2019/12/31,1:00,374,386,79,475.0
2019/12/31,2:00,385,400,79,490.0
2019/12/31,3:00,395,412,79,498.0
2019/12/31,4:00,398,414,82,484.0
2019/12/31,5:00,389,404,79,495.0
2019/12/31,6:00,376,394,76,497.0
2019/12/31,7:00,358,383,72,494.0
2019/12/31,8:00,372,381,76,488.0
2019/12/31,9:00,383,375,82,470.0
2019/12/31,10:00,380,371,83,459.0
2019/12/31,11:00,381,368,82,465.0
2019/12/31,12:00,367,365,79,465.0
2019/12/31,13:00,347,366,76,459.0
2019/12/31,14:00,355,375,78,456.0
2019/12/31,15:00,377,394,80,474.0
2019/12/31,16:00,396,409,80,494.0
2019/12/31,17:00,407,424,80,511.0
2019/12/31,18:00,400,419,78,511.0
2019/12/31,19:00,390,414,76,514.0
2019/12/31,20:00,392,404,78,501.0
2019/12/31,21:00,396,403,80,496.0
2019/12/31,22:00,395,404,79,501.0
2019/12/31,23:00,419,419,81,516.0
2020/6/21,0:00,240,244,64,374.0
2020/6/21,1:00,244,248,64,379.0
2020/6/21,2:00,254,261,65,389.0
2020/6/21,3:00,266,278,64,413.0
2020/6/21,4:00,262,274,65,405.0
2020/6/21,5:00,255,258,64,399.0
2020/6/21,6:00,243,249,60,404.0
2020/6/21,7:00,235,251,56,418.0
2020/6/21,8:00,243,256,57,425.0
2020/6/21,9:00,257,265,57,449.0
2020/6/21,10:00,268,267,57,467.0
2020/6/21,11:00,268,270,57,471.0
2020/6/21,12:00,261,264,57,458.0
2020/6/21,13:00,249,254,55,453.0
2020/6/21,14:00,249,251,58,427.0
2020/6/21,15:00,258,256,63,408.0
2020/6/21,16:00,281,270,67,419.0
2020/6/21,17:00,291,286,68,427.0
2020/6/21,18:00,291,288,68,431.0
2020/6/21,19:00,298,298,68,441.0
2020/6/21,20:00,287,286,67,431.0
2020/6/21,21:00,272,268,68,402.0
2020/6/21,22:00,258,252,68,381.0
2020/6/21,23:00,250,245,66,378.0
2021/1/26,0:00,414,418,83,501.0
2021/1/26,1:00,434,438,85,512.0
2021/1/26,2:00,451,452,85,528.0
2021/1/26,3:00,465,467,86,543.0
2021/1/26,4:00,471,472,86,550.0
2021/1/26,5:00,467,471,84,553.0
2021/1/26,6:00,471,467,86,550.0
2021/1/26,7:00,460,455,86,533.0
2021/1/26,8:00,482,458,89,544.0
2021/1/26,9:00,480,463,86,561.0
2021/1/26,10:00,465,449,82,565.0
2021/1/26,11:00,457,445,81,564.0
2021/1/26,12:00,435,424,78,558.0
2021/1/26,13:00,452,439,82,549.0
2021/1/26,14:00,451,443,84,535.0
2021/1/26,15:00,454,462,84,540.0
2021/1/26,16:00,461,477,84,551.0
2021/1/26,17:00,468,482,85,551.0
2021/1/26,18:00,458,477,80,574.0
2021/1/26,19:00,441,457,83,531.0
2021/1/26,20:00,427,443,82,524.0
2021/1/26,21:00,415,438,81,514.0
2021/1/26,22:00,396,418,80,497.0
2021/1/26,23:00,409,428,81,506.0
2019/10/8,0:00,261,263,76,342.0
2019/10/8,1:00,260,260,77,339.0
2019/10/8,2:00,273,274,81,339.0
2019/10/8,3:00,292,293,86,341.0
2019/10/8,4:00,301,295,85,353.0
2019/10/8,5:00,296,290,84,353.0
2019/10/8,6:00,302,293,83,362.0
2019/10/8,7:00,316,314,79,402.0
2019/10/8,8:00,338,337,79,427.0
2019/10/8,9:00,361,359,82,441.0
2019/10/8,10:00,360,363,79,454.0
2019/10/8,11:00,362,366,79,457.0
2019/10/8,12:00,336,339,77,436.0
2019/10/8,13:00,358,355,81,444.0
2019/10/8,14:00,356,356,81,437.0
2019/10/8,15:00,356,353,85,421.0
2019/10/8,16:00,366,360,88,413.0
2019/10/8,17:00,373,367,88,423.0
2019/10/8,18:00,364,356,88,415.0
2019/10/8,19:00,349,342,87,400.0
2019/10/8,20:00,327,320,86,380.0
2019/10/8,21:00,305,300,84,365.0
2019/10/8,22:00,286,284,80,357.0
2019/10/8,23:00,279,275,77,361.0
2019/4/11,0:00,320,331,68,
2019/4/11,1:00,334,340,71,
2019/4/11,2:00,343,352,72,
2019/4/11,3:00,350,364,74,
2019/4/11,4:00,356,371,75,
2019/4/11,5:00,353,361,74,
2019/4/11,6:00,345,351,73,
2019/4/11,7:00,322,336,68,
2019/4/11,8:00,329,352,69,
2019/4/11,9:00,341,357,72,
2019/4/11,10:00,345,362,73,
2019/4/11,11:00,349,357,74,
2019/4/11,12:00,334,337,71,
2019/4/11,13:00,353,352,75,
2019/4/11,14:00,342,352,72,
2019/4/11,15:00,347,352,73,
2019/4/11,16:00,355,366,75,
2019/4/11,17:00,359,376,76,
2019/4/11,18:00,380,385,80,
2019/4/11,19:00,378,380,80,
2019/4/11,20:00,361,366,76,
2019/4/11,21:00,341,351,72,
2019/4/11,22:00,332,336,70,
2019/4/11,23:00,340,341,72,
2021/8/17,0:00,238,237,68,352.0
2021/8/17,1:00,235,234,68,346.0
2021/8/17,2:00,245,245,70,353.0
2021/8/17,3:00,265,265,72,371.0
2021/8/17,4:00,269,269,75,359.0
2021/8/17,5:00,259,270,71,365.0
2021/8/17,6:00,258,267,69,373.0
2021/8/17,7:00,268,277,67,398.0
2021/8/17,8:00,299,303,71,422.0
2021/8/17,9:00,323,322,78,413.0
2021/8/17,10:00,326,330,78,418.0
2021/8/17,11:00,322,332,76,422.0
2021/8/17,12:00,310,322,72,431.0
2021/8/17,13:00,337,331,80,419.0
2021/8/17,14:00,336,336,80,421.0
2021/8/17,15:00,330,336,78,422.0
2021/8/17,16:00,333,350,76,438.0
2021/8/17,17:00,324,355,73,446.0
2021/8/17,18:00,332,355,75,444.0
2021/8/17,19:00,328,346,76,434.0
2021/8/17,20:00,308,329,75,413.0
2021/8/17,21:00,291,308,75,386.0
2021/8/17,22:00,272,290,75,364.0
2021/8/17,23:00,261,278,75,349.0
2020/2/29,0:00,413,413,85,487.0
2020/2/29,1:00,429,429,86,500.0
2020/2/29,2:00,441,441,85,520.0
2020/2/29,3:00,449,449,85,531.0
2020/2/29,4:00,457,457,86,529.0
2020/2/29,5:00,451,451,87,519.0
2020/2/29,6:00,434,434,87,500.0
2020/2/29,7:00,405,406,85,476.0
2020/2/29,8:00,400,399,86,467.0
2020/2/29,9:00,388,388,83,466.0
2020/2/29,10:00,372,372,79,472.0
2020/2/29,11:00,359,359,75,481.0
2020/2/29,12:00,338,340,71,476.0
2020/2/29,13:00,334,337,67,496.0
2020/2/29,14:00,336,339,71,475.0
2020/2/29,15:00,351,380,75,468.0
2020/2/29,16:00,374,399,78,479.0
2020/2/29,17:00,409,421,80,510.0
2020/2/29,18:00,421,428,81,519.0
2020/2/29,19:00,412,414,82,505.0
2020/2/29,20:00,401,404,83,482.0
2020/2/29,21:00,399,399,84,473.0
2020/2/29,22:00,393,394,85,461.0
2020/2/29,23:00,406,403,85,477.0
2019/1/7,0:00,431,431,81,
2019/1/7,1:00,447,447,84,
2019/1/7,2:00,463,463,87,
2019/1/7,3:00,476,475,90,
2019/1/7,4:00,476,476,90,
2019/1/7,5:00,473,473,89,
2019/1/7,6:00,478,478,90,
2019/1/7,7:00,461,461,87,
2019/1/7,8:00,472,472,89,
2019/1/7,9:00,467,467,88,
2019/1/7,10:00,453,453,86,
2019/1/7,11:00,441,442,83,
2019/1/7,12:00,421,424,80,
2019/1/7,13:00,439,436,83,
2019/1/7,14:00,444,446,84,
2019/1/7,15:00,456,456,86,
2019/1/7,16:00,469,466,89,
2019/1/7,17:00,473,476,89,
2019/1/7,18:00,468,466,88,
2019/1/7,19:00,458,456,87,
2019/1/7,20:00,448,441,85,
2019/1/7,21:00,437,426,83,
2019/1/7,22:00,420,411,79,
2019/1/7,23:00,435,426,82,
2020/4/30,0:00,281,281,78,360.0
2020/4/30,1:00,295,295,80,368.0
2020/4/30,2:00,307,307,80,386.0
2020/4/30,3:00,317,317,79,400.0
2020/4/30,4:00,317,317,79,403.0
2020/4/30,5:00,309,309,79,389.0
2020/4/30,6:00,304,303,81,374.0
2020/4/30,7:00,289,288,76,379.0
2020/4/30,8:00,309,307,77,402.0
2020/4/30,9:00,322,320,78,412.0
2020/4/30,10:00,321,319,77,416.0
2020/4/30,11:00,321,320,77,418.0
2020/4/30,12:00,309,310,75,411.0
2020/4/30,13:00,315,315,79,400.0
2020/4/30,14:00,306,307,76,403.0
2020/4/30,15:00,298,299,77,388.0
2020/4/30,16:00,308,308,81,379.0
2020/4/30,17:00,308,308,79,389.0
2020/4/30,18:00,314,325,78,401.0
