country,year,month,Total Combustible Fuels,coal,gas,oil,nuclear,hydro,solar,wind,other
Luxembourg,2013,11,235.815,0.0,212.841,0.039,0.0,93.262,2.196,9.341,14.113
Luxembourg,2013,12,194.673,0.0,175.707,0.032,0.0,98.276,1.821,11.416,11.65
Luxembourg,2014,1,142.767,,129.263,,0.0,107.736,2.641,11.281,9.116
Luxembourg,2014,2,114.339,,101.421,,0.0,106.195,4.529,12.544,8.72
Luxembourg,2014,3,202.568,,186.43,,0.0,111.048,8.938,6.478,10.894
Luxembourg,2014,4,210.473,,196.763,,0.0,93.411,11.348,4.777,9.254
Luxembourg,2014,5,38.486,,23.48,,0.0,99.634,11.649,7.177,10.129
Luxembourg,2014,6,32.96,,19.016,,0.0,83.555,11.951,3.921,9.413
Luxembourg,2014,7,31.83,,17.295,,0.0,75.783,12.151,4.608,9.812
Luxembourg,2014,8,27.324,,14.325,,0.0,85.919,11.147,5.514,8.775
Luxembourg,2014,9,114.756,,101.5,,0.0,89.283,9.109,3.217,8.948
Luxembourg,2014,10,214.277,,200.53,,0.0,109.311,6.116,5.933,9.28
Luxembourg,2014,11,237.54,,224.369,,0.0,91.02,2.822,5.485,8.891
Luxembourg,2014,12,237.791,,221.78,,0.0,104.983,2.34,8.943,10.809
Luxembourg,2015,1,217.907,,204.967,,,132.474,2.892,11.344,8.484
Luxembourg,2015,2,228.335,,209.359,,,121.485,4.958,7.426,12.443
Luxembourg,2015,3,191.524,,176.884,,,130.351,9.785,9.147,9.6
Luxembourg,2015,4,50.712,,35.839,,,136.394,12.424,6.15,9.752
Luxembourg,2015,5,50.609,,37.081,,,131.471,12.753,6.64,8.871
Luxembourg,2015,6,33.853,,14.418,,,111.921,13.083,5.51,12.744
Luxembourg,2015,7,27.458,,12.385,,,107.541,13.303,6.928,9.883
Luxembourg,2015,8,27.087,,12.222,,,123.563,12.204,5.467,9.747
Luxembourg,2015,9,57.73,,44.722,,,132.808,9.972,7.997,8.53
Luxembourg,2015,10,40.954,,23.304,,,115.877,6.696,7.406,11.573
Luxembourg,2015,11,41.947,,25.15,,,127.68,3.089,13.177,11.014
Luxembourg,2015,12,44.575,,27.42,,,147.733,2.562,14.658,11.249
Luxembourg,2016,1,46.643,,29.83,,,137.851,1.61,13.058,11.311
Luxembourg,2016,2,44.091,,28.398,,,138.836,3.981,15.443,10.756
Luxembourg,2016,3,44.251,,27.366,,,138.592,7.305,10.055,11.482
Luxembourg,2016,4,39.546,,21.59,,,139.936,11.057,8.11,11.782
Luxembourg,2016,5,34.084,,16.69,,,159.516,14.024,6.816,11.664
Luxembourg,2016,6,30.991,,13.626,,,110.489,12.602,4.328,11.404
Luxembourg,2016,7,29.529,,11.747,,,99.824,14.616,4.178,11.596
Luxembourg,2016,8,27.911,,11.183,,,106.635,13.666,4.396,10.541
Luxembourg,2016,9,25.394,,12.584,,,110.684,10.82,4.075,9.44
Luxembourg,2016,10,35.216,,21.102,,,115.766,5.634,5.848,10.077
Luxembourg,2016,11,43.502,,25.457,,,130.603,2.735,12.125,11.66
Luxembourg,2016,12,48.1,,28.312,,,127.62,2.239,13.054,12.889
Luxembourg,2017,1,47.871,,28.272,,,124.262,2.12,20.776,12.743
Luxembourg,2017,2,41.13,,22.963,,,129.678,3.546,22.491,11.85
Luxembourg,2017,3,38.397,,22.484,,0.0,130.79,9.37,28.236,11.715
Luxembourg,2017,4,38.552,,17.658,,,129.203,13.492,14.743,14.358
Luxembourg,2017,5,34.979,,14.194,,,94.789,15.933,12.721,14.29
Luxembourg,2017,6,32.653,,11.735,,,80.464,16.689,16.767,14.334
Luxembourg,2017,7,33.97,,11.581,,0.0,75.327,15.347,17.48,15.369
Luxembourg,2017,8,30.456,,10.576,,0.0,112.754,11.867,13.428,13.582
Luxembourg,2017,9,29.181,,12.52,,0.0,120.71,9.565,17.642,12.98
Luxembourg,2017,10,36.978,,16.57,,0.0,150.061,5.934,27.101,14.424
Luxembourg,2017,11,43.163,,21.793,,,119.712,2.501,22.82,14.473
Luxembourg,2017,12,42.63,,21.338,,,143.536,2.1,20.618,14.166
Luxembourg,2018,1,47.2161,0.0,24.1617,0.0,0.0,126.1602,1.7204,37.5702,16.8418
Luxembourg,2018,2,44.6749,0.0,23.2713,0.0,0.0,109.8564,5.2159,23.7644,16.021
Luxembourg,2018,3,42.367,0.0,23.5472,0.0,0.0,139.6307,6.8238,23.9816,16.2013
Luxembourg,2018,4,36.6153,0.0,13.9581,0.0,0.0,141.8119,13.0269,21.5721,15.7023
Luxembourg,2018,5,36.5731,0.0,10.1958,0.0,0.0,135.4754,17.5225,15.4401,19.0819
Luxembourg,2018,6,32.3432,0.0,8.7218,0.0,0.0,110.0116,16.1687,12.4996,16.7188
Luxembourg,2018,7,30.7865,0.0,6.72,0.0,0.0,50.3174,18.6641,10.5399,17.099
Luxembourg,2018,8,30.1313,0.0,7.706,0.0,0.0,80.1169,15.3841,14.0837,16.0066
Luxembourg,2018,9,31.0691,0.0,8.5356,0.0,0.0,94.354,12.3195,15.9498,17.3296
Luxembourg,2018,10,40.6234,0.0,14.672,0.0,0.0,116.799,7.721,22.3676,18.8974
Luxembourg,2018,11,48.1902,0.0,21.9786,0.0,0.0,105.2577,3.3572,25.3814,19.3227
Luxembourg,2018,12,49.7117,0.0,24.0942,0.0,0.0,116.7938,1.8008,31.4246,19.5973
Luxembourg,2019,1,52.631,0.0,27.267,0.0,0.0,105.4884,2.1397,29.2449,19.1873
Luxembourg,2019,2,45.4934,0.0,22.5079,0.0,0.0,87.5046,7.0942,23.2935,16.9744
Luxembourg,2019,3,43.2461,0.0,22.4442,0.0,0.0,110.611,9.8915,40.0005,17.4795
Luxembourg,2019,4,40.9916,0.0,15.8049,0.0,0.0,59.3404,14.3971,20.0099,18.0304
Luxembourg,2019,5,37.375,0.0,13.7994,0.0,0.0,59.1918,17.365,17.7004,16.4285
Luxembourg,2019,6,29.261,0.0,8.5864,0.0,0.0,66.4494,20.044,15.7288,13.8072
Luxembourg,2019,7,42.4674,0.0,7.6306,0.0,0.0,50.0022,19.7134,12.1633,27.6531
Luxembourg,2019,8,35.6535,0.0,7.5117,0.0,0.0,62.9326,16.2377,14.0077,21.9675
Luxembourg,2019,9,39.2113,0.0,8.1555,0.0,0.0,54.1011,12.4488,19.5763,25.9524
Luxembourg,2019,10,50.2846,0.0,13.3883,0.0,0.0,81.1366,6.0957,29.6785,30.3223
Luxembourg,2019,11,56.2019,0.0,18.2152,0.0,0.0,94.0967,2.5851,24.6829,31.1319
Luxembourg,2019,12,55.0134,0.0,19.2732,0.0,0.0,106.7742,2.3728,35.1963,29.3477
Luxembourg,2020,1,61.0025,0.0,24.3397,0.0,0.0,93.805,2.5345,33.8558,30.1238
Luxembourg,2020,2,59.2354,0.0,22.1688,0.0,0.0,97.4197,3.6984,49.4669,30.9596
Luxembourg,2020,3,55.2095,0.0,21.2723,0.0,0.0,98.8564,12.031,39.8841,27.9499
Luxembourg,2020,4,46.6893,0.0,12.1318,0.0,0.0,100.9715,20.6797,22.9885,29.8159
Luxembourg,2020,5,45.377,0.0,10.1185,0.0,0.0,91.8797,24.6336,22.1864,28.6525
Luxembourg,2020,6,44.0124,0.0,7.8794,0.0,0.0,81.1789,20.6145,18.2744,29.3965
Luxembourg,2020,7,43.8292,0.0,6.5169,0.0,0.0,77.3159,24.7803,19.3479,30.2491
Luxembourg,2020,8,40.1713,0.0,6.2867,0.0,0.0,82.7809,20.1435,20.0885,28.3604
Luxembourg,2020,9,40.6867,0.0,9.3728,0.0,0.0,97.9211,15.7747,16.7758,28.8054
Luxembourg,2020,10,49.7539,0.0,13.4039,0.0,0.0,102.3351,8.8344,25.3312,32.8375
Luxembourg,2020,11,62.515,0.0,25.2692,0.0,0.0,75.819,3.3932,47.3885,29.5663
Luxembourg,2020,12,59.7932,0.0,19.6687,0.0,0.0,88.7158,4.1432,35.547,33.8608
Luxembourg,2021,1,61.3709,0.0,25.8431,0.0,0.0,97.7338,3.0644,34.7593,30.6547
Luxembourg,2021,2,54.5164,0.0,22.3208,0.0,0.0,87.5684,5.9557,40.5479,27.6312
Luxembourg,2021,3,58.8809,0.0,21.2613,0.0,0.0,94.9089,16.4206,36.4822,32.5059
Luxembourg,2021,4,58.5116,0.0,18.6862,0.0,0.0,94.7828,26.9615,26.5307,33.2588
Luxembourg,2021,5,56.5467,0.0,16.5958,0.0,0.0,94.0656,30.6953,36.1104,33.6249
Luxembourg,2021,6,46.3265,0.0,8.0699,0.0,0.0,75.8725,33.7225,13.1711,31.9474
Luxembourg,2021,7,47.2459,0.0,8.9103,0.0,0.0,76.6194,33.0767,19.8232,31.9642
Luxembourg,2021,8,47.2873,0.0,8.82,0.0,0.0,84.9332,28.0911,21.9754,31.6543
Luxembourg,2021,9,41.8368,0.0,8.234,0.0,0.0,92.4069,22.4098,14.0695,29.9491
Luxembourg,2021,10,48.9159,0.0,15.164,0.0,0.0,90.9419,9.5726,38.658,28.3259
Luxembourg,2021,11,57.2257,0.0,18.1157,0.0,0.0,87.4666,7.8824,23.5498,32.4418
Luxembourg,2021,12,61.4418,0.0,19.7458,0.0,0.0,99.1951,5.2809,29.2012,35.3617
Malta,2015,1,177.776,,,176.747,,,5.101,,1.028
Malta,2015,2,163.714,,,162.767,,,5.588,,0.947
Malta,2015,3,162.71,,,161.769,,,7.483,,0.941
Malta,2015,4,94.412,,,93.866,,,8.077,,0.546
Malta,2015,5,78.342,,,77.889,,,10.619,,0.453
Malta,2015,6,66.289,,,65.906,,,11.577,,0.383
Malta,2015,7,92.403,,,91.869,,,12.466,,0.535
Malta,2015,8,87.381,,,86.876,,,10.887,,0.506
Malta,2015,9,67.294,,,66.904,,,7.584,,0.389
Malta,2015,10,63.276,,,62.91,,,5.968,,0.366
Malta,2015,11,35.153,,,34.95,,,4.828,,0.203
Malta,2015,12,57.25,,,56.919,,,4.812,,0.331
Malta,2016,1,59.227,,,58.552,,,6.867,,0.675
Malta,2016,2,44.169,,,43.666,,,7.523,,0.503
Malta,2016,3,43.165,,,42.674,,,10.074,,0.492
Malta,2016,4,40.154,,,39.696,,,10.874,,0.457
Malta,2016,5,37.142,,,36.719,,,14.297,,0.423
Malta,2016,6,50.192,,,49.62,,,15.587,,0.572
Malta,2016,7,76.292,,,75.423,,,16.783,,0.869
Malta,2016,8,81.311,,,80.385,,,14.657,,0.926
Malta,2016,9,70.269,,,69.469,,,10.211,,0.801
Malta,2016,10,66.254,,,65.499,,,8.035,,0.755
Malta,2016,11,50.192,,,49.62,,,6.5,,0.572
Malta,2016,12,60.231,,,59.544,,,6.478,,0.686
Malta,2017,1,71.476,,61.737,9.272,,,8.713,,0.467
Malta,2017,2,56.228,,48.566,7.294,,,9.545,,0.368
Malta,2017,3,67.025,,57.892,8.695,,,12.782,,0.438
Malta,2017,4,89.534,,77.334,11.614,,,13.797,,0.585
Malta,2017,5,75.878,,65.539,9.843,,,18.14,,0.496
Malta,2017,6,132.037,,114.046,17.128,,,19.776,,0.863
Malta,2017,7,158.838,,137.195,20.605,,,21.294,,1.038
Malta,2017,8,185.607,,160.317,24.077,,,18.597,,1.213
Malta,2017,9,208.116,,179.758,26.997,,,12.956,,1.361
Malta,2017,10,170.067,,146.894,22.061,,,10.194,,1.112
Malta,2017,11,89.097,,76.957,11.558,,,8.247,,0.583
Malta,2017,12,136.294,,117.723,17.68,,,8.22,,0.891
Malta,2018,1,102.747,0.0,101.5168,1.053,0.0,0.0,10.1394,0.0,0.5209
Malta,2018,2,143.948,0.0,142.2244,1.4752,0.0,0.0,11.1076,0.0,0.7298
Malta,2018,3,97.926,0.0,96.7535,1.0036,0.0,0.0,14.8739,0.0,0.4965
Malta,2018,4,85.26,0.0,84.2391,0.8738,0.0,0.0,16.0549,0.0,0.4323
Malta,2018,5,140.186,0.0,138.5075,1.4367,0.0,0.0,21.1086,0.0,0.7107
Malta,2018,6,135.307,0.0,133.6869,1.3867,0.0,0.0,23.0131,0.0,0.686
Malta,2018,7,191.529,0.0,189.2357,1.9629,0.0,0.0,24.7792,0.0,0.971
Malta,2018,8,195.624,0.0,193.2817,2.0048,0.0,0.0,21.6406,0.0,0.9918
Malta,2018,9,170.589,0.0,168.5464,1.7483,0.0,0.0,15.0761,0.0,0.8649
Malta,2018,10,155.506,0.0,153.644,1.5937,0.0,0.0,11.863,0.0,0.7884
Malta,2018,11,154.12,0.0,152.2746,1.5795,0.0,0.0,9.5968,0.0,0.7814
Malta,2018,12,143.748,0.0,142.0268,1.4732,0.0,0.0,9.5648,0.0,0.7288
Malta,2019,1,167.236,0.0,167.236,0.0,0.0,0.0,10.5495,0.0,0.5781
Malta,2019,2,127.1046,0.0,125.8069,1.2978,0.0,0.0,11.9171,0.0,0.4384
Malta,2019,3,123.8065,0.0,123.2038,0.6026,0.0,0.0,15.4336,0.0,0.4275
Malta,2019,4,126.4425,0.0,125.1259,1.3165,0.0,0.0,16.4104,0.0,0.4361
Malta,2019,5,141.6833,0.0,141.6833,0.0,0.0,0.0,21.6852,0.0,0.4897
Malta,2019,6,164.1632,0.0,163.9969,0.1663,0.0,0.0,23.6388,0.0,0.5673
Malta,2019,7,172.3165,0.0,172.3165,0.0,0.0,0.0,25.5924,0.0,0.5956
Malta,2019,8,192.2216,0.0,192.1228,0.0988,0.0,0.0,22.4666,0.0,0.6643
Malta,2019,9,151.1211,0.0,150.3497,0.7714,0.0,0.0,15.4336,0.0,0.5218
Malta,2019,10,149.3753,0.0,148.8264,0.5489,0.0,0.0,12.5032,0.0,0.5159
Malta,2019,11,125.5935,0.0,121.0325,4.561,0.0,0.0,9.9635,0.0,0.4309
Malta,2019,12,158.4983,0.0,138.6615,19.8368,0.0,0.0,9.9635,0.0,0.534
Malta,2020,1,208.4511,0.0,172.7776,35.6735,0.0,0.0,12.7892,0.0,0.0
Malta,2020,2,179.3523,0.0,167.3398,12.0125,0.0,0.0,14.4471,0.0,0.0
Malta,2020,3,153.3029,0.0,147.7971,5.5058,0.0,0.0,18.7101,0.0,0.0
Malta,2020,4,132.9003,0.0,132.7911,0.1092,0.0,0.0,19.8943,0.0,0.0
Malta,2020,5,140.8436,0.0,140.592,0.2516,0.0,0.0,26.2889,0.0,0.0
Malta,2020,6,158.3594,0.0,158.3594,0.0,0.0,0.0,28.6573,0.0,0.0
Malta,2020,7,180.844,0.0,180.844,0.0,0.0,0.0,31.0256,0.0,0.0
Malta,2020,8,184.5094,0.0,184.5094,0.0,0.0,0.0,27.2363,0.0,0.0
Malta,2020,9,157.6703,0.0,156.588,1.0823,0.0,0.0,18.7101,0.0,0.0
Malta,2020,10,132.6664,0.0,132.6664,0.0,0.0,0.0,15.1576,0.0,0.0
Malta,2020,11,89.7304,0.0,86.6323,3.0981,0.0,0.0,12.0787,0.0,0.0
Malta,2020,12,119.5744,0.0,119.5744,0.0,0.0,0.0,12.0787,0.0,0.0
Malta,2021,1,127.1791,0.0,127.1288,0.0503,0.0,0.0,12.7892,0.0,0.0
Malta,2021,2,127.0733,0.0,126.7436,0.3297,0.0,0.0,14.4471,0.0,0.0
Malta,2021,3,130.6898,0.0,130.5956,0.0942,0.0,0.0,18.7101,0.0,0.0
Malta,2021,4,164.7812,0.0,164.6923,0.0889,0.0,0.0,19.8943,0.0,0.0
Malta,2021,5,158.725,0.0,158.6597,0.0653,0.0,0.0,26.2889,0.0,0.0
Malta,2021,6,183.2051,0.0,181.6014,1.6037,0.0,0.0,28.6573,0.0,0.0
Malta,2021,7,208.8608,0.0,208.7923,0.0685,0.0,0.0,31.0256,0.0,0.0
Malta,2021,8,204.1863,0.0,203.9144,0.2719,0.0,0.0,27.2363,0.0,0.0
Malta,2021,9,150.8807,0.0,144.1117,6.769,0.0,0.0,18.7101,0.0,0.0
Malta,2021,10,155.4343,0.0,145.1925,10.2418,0.0,0.0,15.1576,0.0,0.0
Malta,2021,11,89.7304,0.0,86.6323,3.0981,0.0,0.0,12.0787,0.0,0.0
Malta,2021,12,147.3018,0.0,132.3849,14.9168,0.0,0.0,12.0787,0.0,0.0
Mexico,2010,1,17082.092,2454.799,11177.769,3390.5,1003.543,1348.316,2.529,103.06,55.389
Mexico,2010,2,14980.75,2152.824,9802.744,2973.42,864.168,1648.577,2.433,103.06,48.576
Mexico,2010,3,17813.131,2559.854,11656.129,3535.599,699.208,2068.135,2.894,103.06,57.76
Mexico,2010,4,18711.312,2688.928,12243.859,3713.872,469.75,1904.65,2.781,103.06,60.672
Mexico,2010,5,20512.3,2947.741,13422.346,4071.337,484.134,2466.344,2.687,103.06,66.512
Mexico,2010,6,21029.757,3022.102,13760.947,4174.043,465.248,2372.468,2.604,103.06,68.19
Mexico,2010,7,18864.761,2710.979,12344.27,3744.329,367.601,3868.07,2.622,103.06,61.17
Mexico,2010,8,18460.382,2652.868,12079.662,3664.067,342.753,5148.114,2.798,103.06,59.858
Mexico,2010,9,15971.823,2295.247,10451.258,3170.131,365.267,5943.328,2.615,103.06,51.789
Mexico,2010,10,16573.369,2381.693,10844.883,3289.527,156.398,4800.166,2.579,103.06,53.74
Mexico,2010,11,16525.915,2374.873,10813.831,3280.109,224.598,3159.569,2.304,103.06,53.586
Mexico,2010,12,17797.408,2557.594,11645.84,3532.478,218.332,2062.264,2.153,103.06,57.709
Mexico,2011,1,17621.632,2880.054,12187.836,2498.129,471.398,2546.165,3.345,136.19,48.173
Mexico,2011,2,16055.121,2514.714,10872.777,2612.018,702.087,2420.499,3.218,136.19,48.173
Mexico,2011,3,19245.809,2776.96,12995.279,3417.958,823.946,2534.063,3.827,136.19,48.173
Mexico,2011,4,18918.871,2591.861,12146.2,4125.198,684.512,2635.479,3.678,136.19,48.173
Mexico,2011,5,20750.699,2609.467,13533.449,4552.17,848.958,2831.378,3.554,136.19,48.173
Mexico,2011,6,20817.542,2805.81,13075.215,4880.905,682.843,2710.881,3.444,136.19,48.173
Mexico,2011,7,20938.209,2693.037,14127.919,4061.64,976.336,3113.575,3.467,136.19,48.173
Mexico,2011,8,21041.304,2656.96,14017.357,4311.374,998.745,3872.116,3.701,136.19,48.173
Mexico,2011,9,18522.242,2271.669,12223.842,3971.119,960.89,4350.543,3.458,136.19,48.173
Mexico,2011,10,17989.781,2377.707,11522.532,4033.929,847.764,3480.662,3.41,136.19,48.173
Mexico,2011,11,17157.775,2291.495,11341.246,3469.421,652.274,2890.237,3.048,136.19,48.173
Mexico,2011,12,17579.039,2351.422,12140.543,3031.461,1013.246,2542.003,2.848,136.19,48.173
Mexico,2012,1,18228.638,2314.835,12297.566,3527.036,507.179,2543.365,5.63,305.595,68.94
Mexico,2012,2,16476.997,2330.979,10855.056,3201.762,755.378,2417.837,5.416,305.595,68.94
Mexico,2012,3,18941.057,2572.325,12369.174,3910.357,886.486,2531.277,6.441,305.595,68.94
Mexico,2012,4,17941.708,2703.551,10875.543,4273.413,1188.954,2659.647,6.19,305.595,68.94
Mexico,2012,5,20800.399,2693.974,13208.712,4808.512,1177.85,3223.059,5.981,305.595,68.94
Mexico,2012,6,21484.859,2796.005,13707.933,4891.72,1081.815,2850.297,5.797,305.595,68.94
Mexico,2012,7,21433.749,2821.51,13835.465,4687.573,996.376,2534.382,5.835,305.595,68.94
Mexico,2012,8,22053.536,2709.473,14272.492,4982.37,329.337,3706.52,6.228,305.595,68.94
Mexico,2012,9,20966.758,2817.465,13530.393,4529.7,66.37,2952.56,5.82,305.595,68.94
Mexico,2012,10,20072.079,2869.084,12332.352,4781.442,214.576,2624.997,5.739,305.595,68.94
Mexico,2012,11,18157.264,2342.17,11854.491,3871.402,512.476,1636.263,5.129,305.595,68.94
Mexico,2012,12,18604.67,2283.993,12289.844,3941.632,692.203,1906.75,4.793,305.595,68.94
Mexico,2013,1,19331.012,2499.647,12964.298,3763.705,969.943,1131.215,8.689,347.324,92.277
Mexico,2013,2,18154.706,2347.542,12175.411,3534.681,863.568,1093.941,8.359,347.324,86.662
Mexico,2013,3,19610.577,2535.797,13151.788,3818.136,979.277,1389.016,9.94,347.324,93.611
Mexico,2013,4,20661.414,2671.678,13856.529,4022.731,976.91,1862.832,9.554,347.324,98.628
Mexico,2013,5,22445.607,2902.388,15053.094,4370.11,1006.016,1609.021,9.231,347.324,107.145
Mexico,2013,6,22285.132,2881.637,14945.472,4338.865,965.333,2167.492,8.946,347.324,106.378
Mexico,2013,7,21712.621,2807.607,14561.519,4227.399,903.391,2678.624,9.006,347.324,103.646
Mexico,2013,8,22553.747,2916.371,15125.618,4391.164,996.99,2685.477,9.613,347.324,107.661
Mexico,2013,9,18978.342,2454.044,12727.781,3695.041,889.277,3688.575,8.982,347.324,90.593
Mexico,2013,10,18381.694,2376.893,12327.64,3578.875,848.812,4023.798,8.858,347.324,87.745
Mexico,2013,11,16746.83,2165.493,11231.223,3260.571,956.451,2989.469,7.916,347.324,79.941
Mexico,2013,12,17093.318,2210.296,11463.594,3328.031,1021.033,2402.542,7.397,347.324,81.595
Mexico,2014,1,16734.616,2359.693,11976.549,2298.752,1023.932,2792.3,18.011,678.776,94.279
Mexico,2014,2,15966.473,2251.379,11426.808,2193.236,872.855,2932.392,17.326,621.583,89.952
Mexico,2014,3,18957.508,2673.135,13567.417,2604.1,729.367,3307.582,20.604,493.535,106.802
Mexico,2014,4,19317.017,2723.828,13824.709,2653.484,454.885,3398.052,19.803,388.316,108.828
Mexico,2014,5,20849.122,2939.865,14921.198,2863.941,757.852,3187.189,19.135,440.675,117.459
Mexico,2014,6,21179.434,2986.442,15157.595,2909.315,577.172,3976.391,18.544,234.459,119.32
Mexico,2014,7,20188.145,2846.663,14448.154,2773.146,493.322,5011.373,18.667,792.601,113.736
Mexico,2014,8,21739.101,3065.358,15558.134,2986.193,853.077,3547.651,19.925,572.704,122.473
Mexico,2014,9,20161.347,2842.885,14428.975,2769.465,952.587,2976.794,18.618,288.474,113.585
Mexico,2014,10,19984.598,2817.962,14302.48,2745.186,717.761,3065.969,18.361,509.662,112.589
Mexico,2014,11,17383.284,2451.159,12440.784,2387.856,910.837,2202.17,16.409,529.642,97.934
Mexico,2014,12,17463.354,2462.449,12498.088,2398.855,959.353,2151.137,15.333,800.574,98.385
Mexico,2015,1,18013.157,2407.021,13260.475,2248.181,1074.391,2054.106,13.588,1006.683,95.477
Mexico,2015,2,16466.372,2200.331,12121.802,2055.131,976.087,2240.187,17.275,847.029,87.279
Mexico,2015,3,18623.266,2488.548,13709.609,2324.328,1084.405,2827.186,21.792,887.011,98.711
Mexico,2015,4,18798.611,2511.978,13838.691,2346.212,1028.94,3566.055,24.299,431.146,99.641
Mexico,2015,5,20181.645,2696.787,14856.818,2518.825,911.928,3983.409,26.912,449.095,106.971
Mexico,2015,6,21155.067,2826.861,15573.407,2640.316,985.354,3209.447,24.5,673.434,112.131
Mexico,2015,7,21808.816,2914.219,16054.668,2721.909,1045.033,3257.522,23.864,768.022,115.596
Mexico,2015,8,23832.539,3184.641,17544.442,2974.485,1053.174,2358.876,22.519,794.443,126.323
Mexico,2015,9,22194.099,2965.703,16338.296,2769.995,1014.089,2364.5,17.803,450.503,117.638
Mexico,2015,10,21930.482,2930.477,16144.233,2737.094,910.867,1740.122,17.222,662.97,116.241
Mexico,2015,11,19274.286,2575.541,14188.861,2405.58,540.015,1599.744,15.803,955.218,102.162
Mexico,2015,12,19020.66,2541.65,14002.153,2373.925,552.718,1412.847,13.422,527.39,100.818
Mexico,2016,1,18837.209,2846.317,13500.83,2382.355,518.985,1321.344,28.495,1073.968,102.608
Mexico,2016,2,18209.127,2829.549,12984.708,2291.28,434.839,1696.355,35.466,867.346,98.686
Mexico,2016,3,20105.009,3053.138,14396.596,2540.422,242.797,2519.779,41.995,642.556,109.416
Mexico,2016,4,20436.121,2656.842,15010.734,2648.792,560.665,3231.094,44.996,791.257,114.084
Mexico,2016,5,21868.649,3264.431,15707.216,2771.693,909.726,3610.318,54.264,472.461,119.377
Mexico,2016,6,22526.234,3204.825,16312.727,2878.542,1074.983,2942.732,48.59,537.941,123.979
Mexico,2016,7,23117.989,3047.872,16944.848,2990.086,1146.474,3040.183,45.26,1061.624,128.783
Mexico,2016,8,22239.809,2784.583,16425.706,2898.478,1139.116,3455.703,42.605,653.726,124.838
Mexico,2016,9,21016.583,2301.782,15800.579,2788.168,1025.41,3112.757,36.998,712.644,120.087
Mexico,2016,10,20858.476,2307.276,15662.453,2763.795,1106.574,2430.688,35.293,1192.066,119.037
Mexico,2016,11,18828.848,2150.923,14080.88,2484.71,1080.936,1338.539,28.133,1072.692,107.017
Mexico,2016,12,18594.946,2076.94,13945.864,2460.885,1031.494,1044.509,21.905,856.713,105.99
Mexico,2017,1,19673.373,2555.022,13694.296,3140.076,997.377,1335.929,55.323,947.413,272.446
Mexico,2017,2,18156.229,2349.266,12878.769,2666.506,936.106,1403.308,61.326,862.373,250.057
Mexico,2017,3,20556.94,2535.353,14647.466,3077.231,1035.877,1898.365,73.795,1201.708,287.271
Mexico,2017,4,19892.189,2493.221,14092.658,3034.682,999.007,2658.276,95.268,879.798,265.15
Mexico,2017,5,22061.297,2587.573,16118.972,3151.963,1030.207,3735.014,96.692,525.446,189.685
Mexico,2017,6,22723.692,2719.184,16080.411,3811.396,1007.737,3791.146,92.638,412.638,104.849
Mexico,2017,7,23299.603,2835.792,16611.096,3801.555,1011.227,2517.785,102.663,1055.566,44.142
Mexico,2017,8,24520.182,2916.156,17014.032,4541.872,531.094,3280.101,102.323,638.918,37.816
Mexico,2017,9,21156.186,2419.51,15583.194,3105.185,597.454,3891.041,91.339,340.833,37.549
Mexico,2017,10,20400.088,2422.097,15095.314,2833.554,706.275,3494.697,109.161,776.755,42.301
Mexico,2017,11,19158.617,2057.632,15018.945,1945.018,570.504,2290.298,104.241,999.916,129.513
Mexico,2017,12,18384.604,1769.578,14650.117,1661.763,1149.138,1442.6,88.802,1271.636,293.429
Mexico,2018,1,19836.4724,1881.923,15177.0091,2423.8808,1168.6889,1658.8527,29.3994,1135.58,342.5382
Mexico,2018,2,19011.413,1887.328,13625.3157,3169.884,1050.6548,1877.8698,40.3198,1012.7209,319.6147
Mexico,2018,3,21772.8117,2537.7995,15322.2641,3564.6734,1123.2003,2359.4915,67.7422,1042.2133,337.6495
Mexico,2018,4,22030.3703,2305.3463,15750.3843,3664.2741,1069.4293,2589.5683,84.1757,1026.0115,299.649
Mexico,2018,5,23662.4455,2511.0896,16956.8066,3944.9442,1155.695,4057.1559,107.482,752.1856,238.0677
Mexico,2018,6,24159.0202,2489.2977,17491.2578,4069.2825,938.2702,4051.2545,102.318,584.1909,97.2812
Mexico,2018,7,25066.4088,2217.8732,18488.6941,4301.3327,1148.7946,3270.6353,139.5133,1336.6748,45.9292
Mexico,2018,8,25964.6646,2570.1244,18935.0668,4405.1798,1146.4036,2721.2974,141.8146,1173.7514,41.4102
Mexico,2018,9,23610.6371,2130.0945,17385.3341,4044.6397,1099.4926,2843.0201,122.4935,769.3544,38.7399
Mexico,2018,10,22025.123,2131.823,16094.277,3744.2796,1151.9421,3151.1006,139.1141,1125.897,43.793
Mexico,2018,11,20360.1583,1936.0685,14878.9366,3461.5347,1125.1575,2136.8919,174.5943,1071.9732,73.4949
Mexico,2018,12,19686.7266,1518.5085,14491.9335,3371.4997,1139.2711,1580.6087,206.0331,1496.6149,294.9246
Mexico,2019,1,19617.2226,2017.9855,13932.1751,3270.6116,870.3482,1548.2335,344.6249,1659.4832,385.9207
Mexico,2019,2,19181.455,2382.7776,13295.1871,3121.0771,452.4144,1683.5372,377.065,1085.277,372.365
Mexico,2019,3,20672.1153,2305.4206,14530.7673,3411.1326,990.5555,1828.5176,479.3284,1723.641,413.8128
Mexico,2019,4,20710.0341,1850.5679,14960.8251,3512.0897,840.9699,2329.0618,534.69,1459.0095,375.2443
