datetime,ccgt,oil,coal,nuclear,wind,ps,npshyd,ocgt,other,intfr,intirl,intned,intew,biomass,intnem,intelec,intifa2,intnsl,solar
2018/1/10 11:00,23629.5,0,7149.5,7449.5,1130,301,172,0,91,1996,0,989,0,707,0,0,0,0,4140
2018/1/10 12:00,23675.5,0,6821.5,7459,967.5,464,160.5,0,91,1996,0,1004,0,705.5,0,0,0,0,5180
2018/1/10 13:00,23412.5,0,6859.5,7615.5,871,346,165.5,0,91,1996,0,999,0,703,0,0,0,0,5010
2018/1/10 14:00,23697.5,0,6645.5,7663.5,775.5,422,228,0,91,1996,0,1013,0,701.5,0,0,0,0,3680
2018/1/10 15:00,24204.5,0,7422,7672.5,734,367,392.5,0,91,1996,0,997,0,700,0,0,0,0,1779
2018/1/10 16:00,25473,0,7845,7679,672,739,668.5,31,91,1996,0,1009,0,703.5,0,0,0,0,213.08
2018/1/10 17:00,25901,0,8085,7689,617.5,1187,783,293,91,1996,0,975,0,698.5,0,0,0,0,0.00348
2018/1/10 18:00,25753.5,0,8511.5,7675,649,879,749,208,91,1996,0,993,0,691,0,0,0,0,0
2018/1/10 19:00,25435,0,8713.5,7673.5,720.5,508,520.5,69,91,1996,0,991,0,686.5,0,0,0,0,0
2018/1/10 20:00,24608,0,6973.5,7673,680,432,408,0,91,1996,0,1009,0,687.5,0,0,0,0,0
2018/1/10 21:00,22620,0,4899,7633,643,329,245.5,0,91,1996,0,1000,0,685,0,0,0,0,0
2018/1/10 22:00,19742,0,3136.5,7496,693.5,308,154.5,0,91,1996,6,985,35,701,0,0,0,0,0
2018/1/10 23:00,17214.5,0,2936,7450.5,718,0,160.5,0,91,1997,17,1000,131,704,0,0,0,0,0
2018/1/11 0:00,16700,0,2715,7456,811.5,0,153.5,15,91,1998,208,1000,355,709,0,0,0,0,0
2018/1/11 1:00,15952.5,0,2543,7519,938,0,148.5,3,91,1996,226,1000,504,707.5,0,0,0,0,0
2018/1/11 2:00,15479.5,0,1981,7655.5,983.5,0,138,0,91,1998,226,999,504,708,0,0,0,0,0
2018/1/11 3:00,15359,0,1698,7653.5,798,0,126.5,0,91,1998,226,1000,504,704,0,0,0,0,0
2018/1/11 4:00,15019.5,0,1696,7666,720.5,0,135,0,91,1998,226,1000,504,711,0,0,0,0,0
2018/1/11 5:00,15962.5,0,1731,7682.5,760,0,145,0,91,1998,220,1000,485,709.5,0,0,0,0,0
2018/1/11 6:00,19207.5,0,3224,7685,709.5,120,205.5,0,91,1996,223,794,250,703.5,0,0,0,0,0
2018/1/11 7:00,24207.5,0,5165.5,7686,688,367,219,0,91,1996,25,853,13,701,0,0,0,0,0
2018/1/11 8:00,25666,0,6193,7623.5,696.5,419,283.5,0,91,1996,0,704,0,699,0,0,0,0,1.0600193
2018/1/11 9:00,25940.5,0,6889,7488,535.5,415,319,0,91,1996,0,1023,0,704.5,0,0,0,0,309.8
2018/1/11 10:00,25919,0,6924,7306,476.5,340,374,0,91,1996,0,983,0,706,0,0,0,0,1308
2018/1/11 11:00,25930,0,6838,7289,485.5,445,289.5,0,91,1948,0,993,0,705,0,0,0,0,2470
2018/1/11 12:00,26034,0,6796.5,7288.5,472,352,230.5,0,91,1947,0,983,0,701.5,0,0,0,0,2900
2018/1/11 13:00,26061,0,6563,7395,428.5,406,198.5,0,91,1996,0,987,0,706,0,0,0,0,2950
2018/1/11 14:00,26177.5,0,6592,7496.5,352.5,363,196,0,91,1996,0,1006,0,706,0,0,0,0,2083
2018/1/11 15:00,26271,0,6737,7504.5,366.5,528,282,0,91,1996,0,1000,0,704.5,0,0,0,0,899
2018/1/11 16:00,26655,0,7551,7501.5,320,939,719.5,105.5,91,1996,0,999,0,708,0,0,0,0,100.8
2018/1/11 17:00,26530.5,0,7759.5,7502.5,411.5,1345,848,259.5,91,1996,0,999,0,705.5,0,0,0,0,0.0353
2018/1/11 18:00,26337,0,7791,7519,474,1244,796.5,139,91,1996,0,999,0,708.5,0,0,0,0,0
2018/1/11 19:00,26329,0,7554.5,7520,499.5,960,684.5,0.5,91,1996,0,1000,0,710.5,0,0,0,0,0
2018/1/11 20:00,25517,0,6578,7475.5,632.5,416,351,0,91,1996,0,1000,0,709,0,0,0,0,0
2018/1/11 21:00,23795.5,0,4191.5,7328.5,818,239,281.5,0,91,1996,0,1000,0,710,0,0,0,0,0
2018/1/11 22:00,21031.5,0,2313.5,7152.5,949.5,348,217.5,0,91,1996,0,999,0,710.5,0,0,0,0,0
2018/1/11 23:00,17637.5,0,1588.5,7132,1152,21,214,0,91,1996,95,1000,107,686.5,0,0,0,0,0
2018/1/12 0:00,17066,0,1444,7131,1212,0,202.5,0,91,1996,263,1000,366,679.5,0,0,0,0,0
2018/1/12 1:00,17213,0,1351.5,7223,1317,0,196,0,91,1996,296,999,432,681,0,0,0,0,0
2018/1/12 2:00,16410.5,0,1167.5,7349,1569,0,181.5,0,91,1996,296,1000,432,681,0,0,0,0,0
2018/1/12 3:00,15361.5,0,1167,7348,1856.5,0,172,0,91,1996,296,1000,432,681,0,0,0,0,0
2018/1/12 4:00,14451.5,0,1177.5,7356.5,2136.5,0,189,0,91,1996,296,999,432,681,0,0,0,0,0
2018/1/12 5:00,15295.5,0,1169,7197.5,2353,0,197.5,0,91,1976,282,999,432,681,0,0,0,0,0
2018/1/12 6:00,18617,0,1768.5,7133.5,2717,112,212.5,0,91,1925,201,999,432,669,0,0,0,0,0
2018/1/12 7:00,23207.5,0,2707.5,7329,3051.5,342,264,0,91,1996,106,999,356,681,0,0,0,0,0
2018/1/12 8:00,23844,0,3426.5,7409.5,3458.5,407,314,0,91,1996,0,1000,230,680.5,0,0,0,0,2.340333
2018/1/12 9:00,23540.5,0,3704.5,7383.5,3856.5,564,517.5,0,91,1996,0,999,238,681.5,0,0,0,0,289.2
2018/1/12 10:00,23729,0,3721,7201.5,4055.5,451,356,0,91,1996,14,1000,151,681,0,0,0,0,1101
2018/1/12 11:00,23668.5,0,3588.5,7129.5,4290,411,277,0,91,1996,0,1000,5,675.5,0,0,0,0,1875
2018/1/12 12:00,23999,0,3570.5,6911.5,4564.5,367,202.5,0,91,1996,0,766,69,681,0,0,0,0,2540
2018/1/12 13:00,23111.5,0,3565.5,6967.5,4883,306,175.5,0,91,1996,0,1000,132,681,0,0,0,0,2140
2018/1/12 14:00,22641,0,3179,7323.5,5022,336,181.5,0,91,1996,0,1000,203,681,0,0,0,0,1571
2018/1/12 15:00,22508,0,3428,7384.5,5078,312,263.5,0,91,1996,4,1000,222,681,0,0,0,0,806
2018/1/12 16:00,23149,0,4504.5,7387,5328.5,478,534,0,91,1996,0,1000,146,680.5,0,0,0,0,50.14
2018/1/12 17:00,24056,0,4701.5,7337,5607.5,1125,511.5,0,91,1996,0,995,0,681,0,0,0,0,0.0115
2018/1/12 18:00,22991,0,4630,7139,6030,464,524,0,91,1996,0,977,0,681,0,0,0,0,0
2018/1/12 19:00,21673.5,0,3780,7132.5,6197.5,458,494.5,0,91,1996,0,998,11,681,0,0,0,0,0
2018/1/12 20:00,19591.5,0,2837.5,7228,6162.5,405,363,0,91,1996,101,998,156,680,0,0,0,0,0
2018/1/12 21:00,16409.5,0,2083,7363,6211.5,311,241.5,0,91,1996,200,999,341,681,0,0,0,0,0
2018/1/12 22:00,13026.5,0,1550.5,7204,6432.5,254,226.5,0,91,1996,200,1000,460,681,0,0,0,0,0
2018/1/12 23:00,10224.5,0,1414,7177,6417,23,219.5,0,91,1897,200,951,460,681,0,0,0,0,0
2018/1/13 0:00,9179.5,0,1428.5,7181,6757,0,207,0,91,1896,200,950,460,680.5,0,0,0,0,0
2018/1/13 1:00,9016.5,0,1376.5,7264,7011.5,0,185,0,91,1896,200,950,460,685,0,0,0,0,0
2018/1/13 2:00,8527,0,1400,7311,6899.5,0,175.5,0,91,1799,200,903,460,707.5,0,0,0,0,0
2018/1/13 3:00,7876.5,0,1313.5,7282,6777,0,173,0,91,1798,200,902,460,705.5,0,0,0,0,0
2018/1/13 4:00,7503,0,1269.5,7248,6495,0,174,0,91,1798,200,902,460,706.5,0,0,0,0,0
2018/1/13 5:00,7516.5,0,1077.5,7218,6635,0,189.5,0,91,1798,200,902,460,706.5,0,0,0,0,0
2018/1/13 6:00,8697.5,0,1125.5,7183,7013,0,216.5,0,91,1797,200,902,460,707,0,0,0,0,0
2018/1/13 7:00,9886,0,1101,7161,7348.5,242,259.5,0,91,1996,114,950,425,702.5,0,0,0,0,0
2018/1/13 8:00,12866.5,0,1573.5,7151,7679,317,372.5,0,91,1996,0,786,189,703.5,0,0,0,0,6.0100265
2018/1/13 9:00,15563.5,0,2237,6815.5,7736.5,375,409.5,0,91,1996,0,999,3,701,0,0,0,0,189.7
2018/1/13 10:00,16195,0,2485,6741.5,7990,343,406.5,0,91,1996,0,1000,15,699,0,0,0,0,717
2018/1/13 11:00,16674,0,2625,6817,7558,481,338.5,30,91,1996,0,1000,0,698.5,0,0,0,0,1317
2018/1/13 12:00,16914,0,2670.5,6924.5,7259.5,375,309.5,50,91,1996,0,1000,0,700,0,0,0,0,1625
2018/1/13 13:00,17150,0,2568,7009.5,7430.5,323,305,22,91,1996,0,999,0,697,0,0,0,0,1405
2018/1/13 14:00,17509,0,2319,7018,7085.5,330,296,0,91,1996,0,1000,0,699.5,0,0,0,0,963
2018/1/13 15:00,17977,0,2670.5,7030,6959,308,300,0,91,1996,0,902,0,701.5,0,0,0,0,391
2018/1/13 16:00,19441,0,3685.5,7035.5,6938,359,452,0,91,1996,0,859,0,697.5,0,0,0,0,23.042
2018/1/13 17:00,19688.5,0,4148.5,7045,6791,1749,540,0,91,1996,0,993,0,700,0,0,0,0,0.00507
2018/1/13 18:00,19534,0,4243.5,7053.5,6843.5,998,552.5,0,91,1996,0,1002,0,700,0,0,0,0,0
2018/1/13 19:00,19257.5,0,3561,6886.5,6686,396,435,0,91,1996,0,996,0,698,0,0,0,0,0
2018/1/13 20:00,18046,0,2594.5,6839.5,6547.5,306,339,0,91,1996,0,992,0,696,0,0,0,0,0
2018/1/13 21:00,15827,0,2248.5,6834,6263.5,361,228.5,0,91,1996,0,1011,0,700,0,0,0,0,0
2018/1/13 22:00,14139,0,1192,6984.5,6064.5,263,182,0,91,1996,0,997,0,700.5,0,0,0,0,0
2018/1/13 23:00,12873.5,0,536.5,7052.5,5691.5,16,194.5,0,91,1996,0,1015,0,701.5,0,0,0,0,0
2018/1/14 0:00,12912.5,0,554,7051.5,5405,0,192,0,91,1897,0,973,126,700.5,0,0,0,0,0
2018/1/14 1:00,12695,0,635.5,7055,5329.5,0,190,0,91,1896,0,957,64,701,0,0,0,0,0
2018/1/14 2:00,12175,0,524,7060,5253,0,189,0,91,1897,0,936,145,701.5,0,0,0,0,0
2018/1/14 3:00,11171,0,462,7061,5433,0,188.5,0,91,1896,19,946,152,703,0,0,0,0,0
2018/1/14 4:00,10154,0,448.5,7069,5601.5,0,189.5,0,91,1896,0,951,374,702.5,0,0,0,0,0
2018/1/14 5:00,9599,0,449,7140,5773,0,210.5,0,91,1996,0,989,405,702,0,0,0,0,0
2018/1/14 6:00,9948,0,397,7179,5826.5,0,258.5,0,91,1996,102,1002,350,701.5,0,0,0,0,0
2018/1/14 7:00,10360.5,0,346,7179.5,6180,0,284.5,0,91,1996,132,1000,241,701.5,0,0,0,0,0
2018/1/14 8:00,12431.5,0,385.5,7178.5,6666,0,286.5,0,91,1996,44,1005,227,700.5,0,0,0,0,0.7460247
2018/1/14 9:00,15480,0,649.5,7176,6768.5,150,361,0,91,1996,0,1000,147,701,0,0,0,0,141.2
2018/1/14 10:00,17085,0,1228.5,7179.5,6793,303,362,0,91,1996,0,1000,0,700.5,0,0,0,0,734
2018/1/14 11:00,17795,0,1609.5,7211.5,6655.5,248,333.5,0,91,1996,0,1000,0,700,0,0,0,0,1583
2018/1/14 12:00,18167.5,0,1639,7218.5,6525,365,336.5,0,91,1996,0,1000,0,700,0,0,0,0,1918
2018/1/14 13:00,18202,0,1718.5,7217.5,6514,346,346,0,89,1996,0,1000,15,696,0,0,0,0,1989
2018/1/14 14:00,17927,0,1804,7236.5,6219,354,356.5,0,64,1996,119,1000,188,673.5,0,0,0,0,1315
2018/1/14 15:00,18245,0,2265,7334,6148.5,306,385.5,0,64,1996,146,1000,394,671.5,0,0,0,0,687
2018/1/14 16:00,19450,0,3019,7403.5,6657.5,492,470,0,64,1996,134,999,434,672.5,0,0,0,0,91.8
2018/1/14 17:00,19702.5,0,3587,7448.5,7329,847,473.5,0,64,1996,5,1000,276,673,0,0,0,0,0.0047
2018/1/14 18:00,19051,0,3434,7490.5,7556,478,439,0,64,1997,13,985,268,671,0,0,0,0,0
2018/1/14 19:00,17330,0,2781.5,7499,7673,312,403.5,0,64,1996,43,884,280,668.5,0,0,0,0,0
2018/1/14 20:00,14742,0,2135.5,7504.5,7869,350,399.5,0,64,1996,154,1002,416,664.5,0,0,0,0,0
2018/1/14 21:00,11546,0,1424,7534,7948.5,324,405.5,0,64,1996,122,999,405,668,0,0,0,0,0
2018/1/14 22:00,8102.5,0,1087.5,7561,7925.5,294,382.5,0,64,1897,170,950,406,664,0,0,0,0,0
2018/1/14 23:00,5443,0,913,7594,7885.5,0,396.5,0,64,1702,190,860,450,662,0,0,0,0,0
2018/1/15 0:00,6235,0,1097,7613.5,7444.5,0,371,0,64,1601,190,802,450,659,0,0,0,0,0
2018/1/15 1:00,6280.5,0,1260.5,7627,7526,0,370.5,0,64,1602,190,832,450,659.5,0,0,0,0,0
2018/1/15 2:00,5263,0,1020.5,7647.5,8289,0,368.5,0,64,1602,190,790,450,655.5,0,0,0,0,0
2018/1/15 3:00,4611.5,0,762,7660,8806.5,0,365.5,0,64,1601,184,823,450,657,0,0,0,0,0
2018/1/15 4:00,4473.5,0,695.5,7669,8600.5,0,372.5,0,64,1601,180,804,450,656.5,0,0,0,0,0
2018/1/15 5:00,5835,0,1079,7534.5,8051,0,392,0,64,1597,188,806,450,656,0,0,0,0,0
2018/1/15 6:00,9727.5,0,1768.5,7510,7578,243,438.5,0,64,1996,190,1010,450,655,0,0,0,0,0
2018/1/15 7:00,15510.5,0,2475.5,7512,7339.5,926,615.5,0,64,1993,85,524,373,656.5,0,0,0,0,0
2018/1/15 8:00,17092.5,0,2826,7518,7520.5,623,774.5,0,64,1996,0,816,218,656.5,0,0,0,0,0.64523
2018/1/15 9:00,18221,0,3124.5,7522.5,7392.5,536,746.5,0,64,1996,0,999,92,655.5,0,0,0,0,101.2
2018/1/15 10:00,19106,0,3198.5,7536.5,7435.5,497,675,0,64,1996,0,1000,36,654.5,0,0,0,0,609
2018/1/15 11:00,19367.5,0,3087,7554.5,7671,348,650.5,0,64,1996,0,1000,30,655,0,0,0,0,1360
2018/1/15 12:00,18714.5,0,2783.5,7564.5,8261.5,313,522,0,64,1996,0,1000,14,655.5,0,0,0,0,2300
2018/1/15 13:00,17264.5,0,2896.5,7573.5,8440.5,333,456,0,64,1996,0,999,57,655,0,0,0,0,3170
2018/1/15 14:00,16278.5,0,2937,7567.5,8871,326,428.5,0,64,1996,0,999,89,655,0,0,0,0,3100
2018/1/15 15:00,16922.5,0,3216.5,7583,8733.5,337,387,0,64,1996,0,1000,6,654.5,0,0,0,0,1606
2018/1/15 16:00,18801.5,0,3649.5,7608,8856.5,372,603,0,64,1996,0,999,0,655.5,0,0,0,0,210.8
2018/1/15 17:00,21142,0,4230.5,7624.5,8635.5,627,664,0,64,1996,0,999,0,657.5,0,0,0,0,0.0245
2018/1/15 18:00,20685,0,4524,7630,8534,432,540.5,0,64,1996,0,999,0,657,0,0,0,0,0
2018/1/15 19:00,19575,0,3524.5,7630.5,8699.5,715,409.5,0,64,1996,0,1000,0,658.5,0,0,0,0,0
2018/1/15 20:00,17742.5,0,2675.5,7633,8217.5,615,421,0,64,1996,0,1000,36,661,0,0,0,0,0
2018/1/15 21:00,13875.5,0,2015.5,7634,8608.5,410,421,0,64,1996,34,1000,63,661,0,0,0,0,0
2018/1/15 22:00,9333,0,1612.5,7631.5,9002,300,403,0,64,1996,136,1000,239,662,0,0,0,0,0
2018/1/15 23:00,6133.5,0,1295,7635.5,9143,0,394,0,64,1604,171,789,399,648.5,0,0,0,0,0
2018/1/16 0:00,5939.5,0,1303.5,7633,9115.5,0,371.5,0,64,1602,196,782,446,654,0,0,0,0,0
2018/1/16 1:00,6590.5,0,1319.5,7631,8957.5,0,352,0,64,1602,196,783,446,655,0,0,0,0,0
2018/1/16 2:00,5860.5,0,986,7634.5,9243.5,0,353,0,64,1602,196,783,446,655,0,0,0,0,0
2018/1/16 3:00,5169.5,0,980,7636,9260,0,352.5,0,64,1602,196,782,446,652,0,0,0,0,0
2018/1/16 4:00,4880,0,986,7637.5,9189.5,0,346.5,0,64,1602,196,784,446,672,0,0,0,0,0
2018/1/16 5:00,5845.5,0,1039,7637,9283.5,0,319,0,64,1601,196,829,446,711,0,0,0,0,0
2018/1/16 6:00,9217.5,0,1659,7636.5,9433,95,348.5,0,64,1698,198,999,446,762,0,0,0,0,0
2018/1/16 7:00,14558,0,2265,7633,9491,488,325,0,64,1996,196,995,304,832.5,0,0,0,0,0
2018/1/16 8:00,16408.5,0,2434,7598.5,9355.5,427,351,0,64,1996,165,993,195,895.5,0,0,0,0,44.3179
2018/1/16 9:00,17005,0,2358,7411,9672,313,483.5,0,64,1996,50,768,68,897.5,0,0,0,0,1757
2018/1/16 10:00,16107.5,0,2228.5,7384.5,9638.5,351,486,0,64,1996,0,825,51,963,0,0,0,0,4680
2018/1/16 11:00,15618,0,1957,7390,9622.5,340,443.5,0,64,1996,0,961,122,1066.5,0,0,0,0,6830
2018/1/16 12:00,15518,0,1981.5,7422.5,9772,383,346,0,64,1996,0,957,138,1155,0,0,0,0,7530
2018/1/16 13:00,15848,0,2015.5,7603.5,9751.5,460,318.5,0,64,1996,0,980,103,1193,0,0,0,0,6470
2018/1/16 14:00,16637,0,2121,7630.5,9784,448,305.5,0,64,1996,40,976,0,1239.5,0,0,0,0,4330
2018/1/16 15:00,18041.5,0,2309,7630.5,9558.5,514,301.5,0,64,1998,7,910,10,1226,0,0,0,0,1503
2018/1/16 16:00,20309.5,0,2972.5,7633.5,9465.5,474,555,0,64,1996,0,845,0,1251,0,0,0,0,180.3
2018/1/16 17:00,21937.5,0,3299,7641,9094,810,698.5,0,64,1996,0,828,0,1296,0,0,0,0,0.0536
2018/1/16 18:00,21374.5,0,3279.5,7636.5,9250.5,607,695,0,64,1997,0,899,0,1296.5,0,0,0,0,0
2018/1/16 19:00,20467,0,2796,7636.5,9145.5,643,628,0,64,1996,0,1009,0,1299.5,0,0,0,0,0
2018/1/16 20:00,18080.5,0,2324.5,7643,9015.5,345,485,0,64,1996,0,1000,38,1299,0,0,0,0,0
2018/1/16 21:00,14748,0,1260,7574.5,8953,372,491.5,0,64,1996,71,1000,240,1301,0,0,0,0,0
2018/1/16 22:00,10908,0,432,7539,9056.5,347,350,0,64,1996,195,991,376,1284.5,0,0,0,0,0
2018/1/16 23:00,7585.5,0,255,7537,9074,0,304.5,0,64,1996,202,996,468,1301,0,0,0,0,0
2018/1/17 0:00,7312,0,254.5,7547,9084.5,0,297.5,0,64,1751,202,848,468,1301,0,0,0,0,0
2018/1/17 1:00,7462.5,0,254.5,7547.5,9318,0,279.5,0,64,1748,202,844,468,1306,0,0,0,0,0
2018/1/17 2:00,6637,0,255.5,7544.5,9700.5,0,240.5,0,64,1750,202,854,468,1301.5,0,0,0,0,0
2018/1/17 3:00,6085,0,255,7539,9969,0,231.5,0,64,1750,202,854,468,1290.5,0,0,0,0,0
2018/1/17 4:00,5614.5,0,254.5,7538,10217,0,235,0,64,1748,202,852,468,1274.5,0,0,0,0,0
2018/1/17 5:00,6462.5,0,447.5,7532,10190,0,252,0,64,1897,202,924,468,1245,0,0,0,0,0
2018/1/17 6:00,9374.5,0,1490.5,7533.5,10418.5,0,296.5,0,64,1996,195,897,460,1280.5,0,0,0,0,0
2018/1/17 7:00,14244,0,2596.5,7534.5,10145.5,661,331,0,64,1996,167,840,255,1303,0,0,0,0,0
2018/1/17 8:00,15521.5,0,3078.5,7542,10243.5,327,420.5,0,64,1996,98,886,113,1309.5,0,0,0,0,55.038
2018/1/17 9:00,15662,0,3074.5,7541,10408,395,476.5,0,64,1996,116,843,0,1315.5,0,0,0,0,1922
2018/1/17 10:00,15511,0,2549.5,7539.5,10160.5,389,464.5,0,64,1996,0,851,0,1328.5,0,0,0,0,5200
2018/1/17 11:00,15099.5,0,2511.5,7543,10054.5,311,434.5,0,64,1996,0,824,0,1317,0,0,0,0,7570
2018/1/17 12:00,15015.5,0,2496,7537.5,10295.5,288,353,0,64,1996,0,824,0,1304.5,0,0,0,0,8460
2018/1/17 13:00,15804,0,2337,7365.5,10175,314,321.5,0,64,1996,0,937,0,1307,0,0,0,0,7330
2018/1/17 14:00,16344.5,0,2527.5,7300,10016,368,295.5,0,64,1996,0,937,0,1347.5,0,0,0,0,5350
2018/1/17 15:00,17937,0,2917.5,7297.5,9464.5,337,335,0,64,1996,0,892,0,1327.5,0,0,0,0,2617
2018/1/17 16:00,20379,0,3142,7305,9394,683,515.5,0,64,1996,0,906,0,1325.5,0,0,0,0,366.4
2018/1/17 17:00,23016.5,0,3205,7458,9021,767,601,0,64,1996,0,1009,0,1324.5,0,0,0,0,0.0889
2018/1/17 18:00,23067.5,0,3013,7538,8616.5,642,483.5,0,64,1996,0,1015,0,1321,0,0,0,0,0
2018/1/17 19:00,22974,0,2578,7541.5,7555,709,429.5,0,64,1996,0,1006,0,1288.5,0,0,0,0,0
2018/1/17 20:00,22112.5,0,1569.5,7539.5,6671.5,493,340.5,0,64,1996,0,995,0,1327.5,0,0,0,0,0
2018/1/17 21:00,18602.5,0,921,7543,6745.5,527,311,0,64,1996,11,1004,128,1325.5,0,0,0,0,0
2018/1/17 22:00,14862,0,413.5,7544.5,6549,335,233.5,0,64,1996,135,999,398,1326.5,0,0,0,0,0
2018/1/17 23:00,12725.5,0,0,7322.5,6599,0,216.5,0,64,1897,195,951,468,1326.5,0,0,0,0,0
2018/1/18 0:00,12243,0,0,7031.5,6364,0,178,0,64,1896,196,950,468,1326,0,0,0,0,0
2018/1/18 1:00,11580.5,0,0,7013,6667,0,161.5,0,64,1896,196,950,468,1323.5,0,0,0,0,0
2018/1/18 2:00,10678,0,0,7175,6716,0,152,0,64,1896,196,950,468,1305,0,0,0,0,0
2018/1/18 3:00,9593,0,0,7356,6966.5,0,148.5,0,64,1897,196,950,468,1325,0,0,0,0,0
2018/1/18 4:00,9162,0,0,7465,7058,0,149.5,0,64,1897,196,950,468,1325,0,0,0,0,0
2018/1/18 5:00,11531,0,53,7470,5912.5,0,197,0,64,1896,196,953,468,1310,0,0,0,0,0
2018/1/18 6:00,14862,0,1106,7476,4982,94,242.5,0,64,1996,199,991,441,1322.5,0,0,0,0,0
2018/1/18 7:00,19873,0,1768,7473.5,5713.5,696,356.5,0,64,1996,33,732,188,1325,0,0,0,0,0
2018/1/18 8:00,20763,0,1776,7469,6761,486,491.5,0,64,1996,0,932,0,1324.5,0,0,0,0,53.792
2018/1/18 9:00,20789.5,0,2213.5,7470,6784.5,460,446.5,0,64,1996,0,979,0,1309.5,0,0,0,0,1896
2018/1/18 10:00,20377.5,0,2521,7472,6420.5,405,311.5,0,64,1996,0,983,0,1320.5,0,0,0,0,4720
2018/1/18 11:00,20137.5,0,2595,7466.5,6409.5,380,261.5,0,64,1996,0,1000,0,1323.5,0,0,0,0,6610
2018/1/18 12:00,20806,0,2596,7285,5967.5,696,237.5,53,64,1996,0,1000,0,1323.5,0,0,0,0,6510
2018/1/18 13:00,21822,0,2602.5,7037.5,5717.5,316,252,58,64,1996,0,1000,0,1330,0,0,0,0,4760
2018/1/18 14:00,22344.5,0,2846.5,6998,5115.5,388,268,0,64,1996,0,1005,0,1333.5,0,0,0,0,3510
2018/1/18 15:00,23529.5,0,3072.5,7001,4593.5,325,366.5,0,64,1996,0,1023,0,1326,0,0,0,0,2348
2018/1/18 16:00,25214,0,3307,7040,4739.5,606,578.5,7.5,64,1996,0,1003,0,1338.5,0,0,0,0,382.1
2018/1/18 17:00,25839.5,0,3326,7206,4846,1303,861,197,64,1996,0,994,0,1343.5,0,0,0,0,0.817
2018/1/18 18:00,25418.5,0,3170.5,7305,5352.5,958,806.5,5.5,64,1996,0,985,0,1345.5,0,0,0,0,0
2018/1/18 19:00,24934.5,0,2333,7461,5721,766,712.5,0,64,1996,0,988,0,1334,0,0,0,0,0
2018/1/18 20:00,23662,0,1246.5,7465.5,5802.5,374,491,0,64,1996,0,969,0,1326.5,0,0,0,0,0
2018/1/18 21:00,19201.5,0,623.5,7453,6408,331,350.5,0,64,1996,0,1007,0,1329.5,0,0,0,0,0
2018/1/18 22:00,15210,0,144,7459.5,6355.5,92,256,0,64,1996,67,988,61,1323,0,0,0,0,0
2018/1/18 23:00,12486,0,0,7455.5,6658,0,240.5,0,64,1995,202,1000,320,1303,0,0,0,0,0
2018/1/19 0:00,11943.5,0,0,7437.5,6649,0,226.5,0,64,1996,210,1000,496,1254.5,0,0,0,0,0
2018/1/19 1:00,12366,0,0,7095,6415,0,225.5,0,64,1996,210,999,504,1305.5,0,0,0,0,0
2018/1/19 2:00,11771,0,0,7015.5,6357.5,0,219.5,0,64,1996,210,999,504,1303,0,0,0,0,0
2018/1/19 3:00,10831.5,0,0,7030,6693.5,0,214,0,64,1996,210,999,504,1313.5,0,0,0,0,0
2018/1/19 4:00,10082.5,0,0,7299,6610,0,229,0,64,1996,210,1000,504,1326,0,0,0,0,0
2018/1/19 5:00,10935,0,0,7457.5,6669.5,0,242,0,64,1996,209,999,504,1398,0,0,0,0,0
2018/1/19 6:00,14899,0,323.5,7464,6785,106,265,0,64,1996,218,999,496,1258,0,0,0,0,0
2018/1/19 7:00,20141.5,0,899.5,7463.5,7009.5,373,266.5,0,64,1996,177,996,368,1336.5,0,0,0,0,0
2018/1/19 8:00,21813,0,1063,7465,6954.5,519,398,0,64,1996,103,507,193,1537,0,0,0,0,92.029
2018/1/19 9:00,22319,0,1024,7466,6669,359,379,0,64,1996,100,237,76,1574.5,0,0,0,0,2214
2018/1/19 10:00,20600,0,1024.5,7468,6941,345,363.5,0,64,1996,72,923,115,1614,0,0,0,0,5880
2018/1/19 11:00,19197.5,0,1024.5,7458.5,7207,344,324,0,64,1996,30,995,161,1629.5,0,0,0,0,7460
2018/1/19 12:00,19249,0,1024,7275,7126.5,360,277.5,0,64,1996,0,1018,135,1631.5,0,0,0,0,8140
2018/1/19 13:00,19650,0,1024,7067,6925.5,379,263.5,0,64,1996,86,1012,77,1749.5,0,0,0,0,7840
2018/1/19 14:00,19952,0,1024,7005.5,6812,352,275.5,0,64,1996,111,1007,66,1869.5,0,0,0,0,5710
2018/1/19 15:00,21161,0,1029,7055,6638,344,364.5,0,64,1996,35,1013,0,1921,0,0,0,0,2890
2018/1/19 16:00,23134,0,1257,7410.5,6404.5,642,637,0,64,1996,0,1002,0,1977,0,0,0,0,534.5
2018/1/19 17:00,25239.5,0,1483.5,7454.5,6341.5,1087,730.5,0,64,1996,0,1010,0,1988.5,0,0,0,0,0.212
2018/1/19 18:00,24911,0,1476,7458.5,6505.5,531,641.5,0,64,1996,0,993,0,1985,0,0,0,0,0
2018/1/19 19:00,23452,0,1346,7460.5,6709.5,440,472.5,0,64,1996,0,999,0,1974,0,0,0,0,0
2018/1/19 20:00,21247,0,707,7438,6782,449,409.5,0,64,1996,0,1015,0,1967.5,0,0,0,0,0
2018/1/19 21:00,17725,0,644.5,7413,6711.5,627,297.5,0,64,1996,0,1031,0,1880,0,0,0,0,0
